"tag_id";"taggable_id";"taggable_type"
"173";"21209";"Proposal"
"9";"20333";"Proposal"
"3975";"20333";"Proposal"
"3990";"19290";"Proposal"
"173";"19290";"Proposal"
"3990";"16807";"Proposal"
"9";"19647";"Proposal"
"3982";"19647";"Proposal"
"9";"18982";"Proposal"
"173";"18744";"Proposal"
"173";"18896";"Proposal"
"14";"18612";"Proposal"
"173";"16535";"Proposal"
"173";"17500";"Proposal"
"173";"19016";"Proposal"
"173";"19719";"Proposal"
"173";"20411";"Proposal"
"3990";"2746";"Debate"
"3990";"3421";"Debate"
"16";"21211";"Proposal"
"3982";"20010";"Proposal"
"9";"19033";"Proposal"
"3981";"4138";"Debate"
"3982";"20990";"Proposal"
"3982";"19732";"Proposal"
"3978";"19732";"Proposal"
"14";"1601";"Proposal"
"3981";"1601";"Proposal"
"3980";"1601";"Proposal"
"3978";"1601";"Proposal"
"173";"21216";"Proposal"
"3978";"238";"Debate"
"9";"238";"Debate"
"3990";"238";"Debate"
"3982";"148";"Debate"
"3990";"648";"Proposal"
"3978";"21222";"Proposal"
"173";"21222";"Proposal"
"3989";"21222";"Proposal"
"173";"18453";"Proposal"
"3990";"16891";"Proposal"
"173";"16665";"Proposal"
"173";"18391";"Proposal"
"3983";"21222";"Proposal"
"3978";"18353";"Proposal"
"3990";"18353";"Proposal"
"3990";"21224";"Proposal"
"3983";"21224";"Proposal"
"173";"21224";"Proposal"
"16";"21225";"Proposal"
"3975";"470";"Debate"
"3981";"470";"Debate"
"3980";"470";"Debate"
"3978";"2104";"Debate"
"3978";"2273";"Debate"
"14";"223";"Debate"
"3990";"17745";"Proposal"
"3990";"18522";"Proposal"
"3986";"16784";"Proposal"
"14";"20669";"Proposal"
"3989";"18369";"Proposal"
"3978";"18369";"Proposal"
"3982";"18369";"Proposal"
"3990";"18735";"Proposal"
"173";"17424";"Proposal"
"173";"19762";"Proposal"
"14";"19466";"Proposal"
"9";"19466";"Proposal"
"14";"20049";"Proposal"
"9";"20049";"Proposal"
"3990";"17699";"Proposal"
"3990";"21228";"Proposal"
"3983";"21228";"Proposal"
"16";"21229";"Proposal"
"3978";"21229";"Proposal"
"3982";"21229";"Proposal"
"3989";"21229";"Proposal"
"3982";"3131";"Debate"
"9";"3131";"Debate"
"9";"3623";"Debate"
"9";"2778";"Debate"
"9";"3420";"Debate"
"3990";"2688";"Debate"
"9";"2688";"Debate"
"173";"17437";"Proposal"
"3982";"17437";"Proposal"
"9";"3574";"Debate"
"3982";"20085";"Proposal"
"14";"20085";"Proposal"
"14";"1071";"Proposal"
"3989";"21230";"Proposal"
"93";"21230";"Proposal"
"9";"18049";"Proposal"
"3982";"18049";"Proposal"
"16";"21231";"Proposal"
"3990";"21231";"Proposal"
"173";"21231";"Proposal"
"3989";"21231";"Proposal"
"3983";"21231";"Proposal"
"3982";"1717";"Debate"
"9";"1601";"Debate"
"3978";"16";"Debate"
"9";"4129";"Debate"
"3978";"4335";"Debate"
"3990";"3800";"Debate"
"3990";"2022";"Debate"
"3990";"3837";"Debate"
"11";"4274";"Debate"
"3990";"3905";"Debate"
"3982";"4146";"Debate"
"9";"4146";"Debate"
"3990";"4146";"Debate"
"3984";"4406";"Debate"
"11";"4647";"Debate"
"14";"18";"Debate"
"3982";"4225";"Debate"
"9";"571";"Debate"
"16";"571";"Debate"
"9";"4047";"Debate"
"11";"4047";"Debate"
"3978";"4047";"Debate"
"3978";"4331";"Debate"
"9";"4331";"Debate"
"3982";"4331";"Debate"
"3983";"2190";"Debate"
"3982";"188";"Debate"
"3978";"188";"Debate"
"9";"188";"Debate"
"3978";"21232";"Proposal"
"3989";"21232";"Proposal"
"3990";"19036";"Proposal"
"173";"19036";"Proposal"
"9";"18646";"Proposal"
"3982";"18646";"Proposal"
"9";"20081";"Proposal"
"9";"17499";"Proposal"
"3990";"17499";"Proposal"
"9";"18442";"Proposal"
"3982";"18517";"Proposal"
"173";"16888";"Proposal"
"3978";"16749";"Proposal"
"3990";"16749";"Proposal"
"3983";"16749";"Proposal"
"3982";"16749";"Proposal"
"3982";"16755";"Proposal"
"3990";"16985";"Proposal"
"9";"19829";"Proposal"
"3989";"8829";"Proposal"
"14";"8829";"Proposal"
"9";"19789";"Proposal"
"3990";"16553";"Proposal"
"3990";"17791";"Proposal"
"3990";"17218";"Proposal"
"14";"17417";"Proposal"
"3990";"17654";"Proposal"
"3990";"18076";"Proposal"
"3978";"2175";"Debate"
"3982";"2262";"Debate"
"3990";"1769";"Debate"
"3990";"4605";"Debate"
"9";"1856";"Debate"
"3990";"2142";"Debate"
"3976";"2142";"Debate"
"3983";"3952";"Debate"
"3990";"1678";"Debate"
"3990";"3008";"Debate"
"9";"3008";"Debate"
"3983";"2736";"Debate"
"3980";"2736";"Debate"
"3983";"2880";"Debate"
"3978";"2880";"Debate"
"173";"20596";"Proposal"
"14";"19435";"Proposal"
"9";"19435";"Proposal"
"3990";"17025";"Proposal"
"3978";"18807";"Proposal"
"14";"17081";"Proposal"
"3982";"20651";"Proposal"
"14";"18898";"Proposal"
"9";"18898";"Proposal"
"3990";"18279";"Proposal"
"14";"16391";"Proposal"
"173";"21236";"Proposal"
"3983";"21236";"Proposal"
"3990";"21236";"Proposal"
"16";"42";"Proposal"
"9";"42";"Proposal"
"3983";"42";"Proposal"
"16";"21238";"Proposal"
"3990";"21238";"Proposal"
"3983";"21238";"Proposal"
"3984";"12586";"Proposal"
"11";"12586";"Proposal"
"3990";"21241";"Proposal"
"173";"21241";"Proposal"
"3983";"21241";"Proposal"
"16";"21243";"Proposal"
"3978";"21243";"Proposal"
"3982";"21243";"Proposal"
"9";"21243";"Proposal"
"173";"21243";"Proposal"
"173";"15415";"Proposal"
"9";"17792";"Proposal"
"3982";"20348";"Proposal"
"3990";"1943";"Debate"
"3983";"1943";"Debate"
"173";"20592";"Proposal"
"3978";"20592";"Proposal"
"3982";"17556";"Proposal"
"3978";"17556";"Proposal"
"3990";"21244";"Proposal"
"3983";"21244";"Proposal"
"3982";"17680";"Proposal"
"3978";"17283";"Proposal"
"3982";"17163";"Proposal"
"3978";"17163";"Proposal"
"15";"17163";"Proposal"
"3978";"17932";"Proposal"
"3990";"19679";"Proposal"
"173";"19679";"Proposal"
"3982";"19560";"Proposal"
"9";"19560";"Proposal"
"14";"19560";"Proposal"
"3990";"20042";"Proposal"
"9";"20042";"Proposal"
"15";"16909";"Proposal"
"3990";"21245";"Proposal"
"2";"18311";"Proposal"
"3990";"18933";"Proposal"
"11";"18636";"Proposal"
"3990";"18636";"Proposal"
"3990";"18160";"Proposal"
"16";"17248";"Proposal"
"173";"19564";"Proposal"
"3990";"21249";"Proposal"
"173";"19210";"Proposal"
"173";"19513";"Proposal"
"3990";"21250";"Proposal"
"14";"17584";"Proposal"
"3983";"21252";"Proposal"
"3990";"21252";"Proposal"
"9";"19658";"Proposal"
"173";"18267";"Proposal"
"173";"21254";"Proposal"
"3990";"21255";"Proposal"
"3983";"21255";"Proposal"
"3978";"21256";"Proposal"
"14";"16821";"Proposal"
"173";"21258";"Proposal"
"3990";"21258";"Proposal"
"3983";"21259";"Proposal"
"14";"20656";"Proposal"
"9";"20656";"Proposal"
"9";"5194";"Debate"
"14";"17035";"Proposal"
"3990";"17035";"Proposal"
"16";"21260";"Proposal"
"3990";"21260";"Proposal"
"3983";"21260";"Proposal"
"3983";"21262";"Proposal"
"173";"21262";"Proposal"
"6260";"21263";"Proposal"
"3982";"16563";"Proposal"
"1603";"21265";"Proposal"
"173";"17968";"Proposal"
"173";"18208";"Proposal"
"15";"20427";"Proposal"
"16";"21268";"Proposal"
"3990";"21268";"Proposal"
"3978";"17485";"Proposal"
"6260";"21269";"Proposal"
"173";"17526";"Proposal"
"3975";"17275";"Proposal"
"3990";"16820";"Proposal"
"14";"19760";"Proposal"
"3990";"21271";"Proposal"
"3983";"21271";"Proposal"
"15";"17123";"Proposal"
"15";"16583";"Proposal"
"15";"550";"Debate"
"9";"550";"Debate"
"3978";"1635";"Debate"
"3990";"3133";"Debate"
"15";"3133";"Debate"
"15";"16612";"Proposal"
"3979";"16612";"Proposal"
"3978";"461";"Debate"
"3978";"17887";"Proposal"
"3982";"17887";"Proposal"
"3990";"17720";"Proposal"
"15";"16690";"Proposal"
"3982";"16748";"Proposal"
"15";"16748";"Proposal"
"15";"16834";"Proposal"
"15";"16825";"Proposal"
"15";"16848";"Proposal"
"3975";"16650";"Proposal"
"15";"16650";"Proposal"
"3982";"20553";"Proposal"
"173";"16826";"Proposal"
"15";"16985";"Proposal"
"3990";"19037";"Proposal"
"3979";"21272";"Proposal"
"173";"21272";"Proposal"
"15";"16755";"Proposal"
"15";"17089";"Proposal"
"6260";"21273";"Proposal"
"3983";"21275";"Proposal"
"3990";"21275";"Proposal"
"173";"21275";"Proposal"
"173";"18066";"Proposal"
"3990";"5373";"Debate"
"6266";"5373";"Debate"
"92";"5373";"Debate"
"3990";"21277";"Proposal"
"173";"21278";"Proposal"
"173";"21280";"Proposal"
"3990";"21281";"Proposal"
"3990";"381";"Debate"
"15";"17085";"Proposal"
"14";"16729";"Proposal"
"15";"16729";"Proposal"
"3982";"17122";"Proposal"
"6268";"21285";"Proposal"
"3982";"17896";"Proposal"
"15";"17045";"Proposal"
"3990";"20130";"Proposal"
"3979";"17028";"Proposal"
"3990";"21288";"Proposal"
"173";"21288";"Proposal"
"3978";"21288";"Proposal"
"173";"21290";"Proposal"
"3989";"21290";"Proposal"
"3990";"21290";"Proposal"
"9";"21292";"Proposal"
"173";"21292";"Proposal"
"15";"16654";"Proposal"
"15";"16675";"Proposal"
"4233";"21293";"Proposal"
"3978";"21294";"Proposal"
"16";"18934";"Proposal"
"15";"17053";"Proposal"
"2";"17164";"Proposal"
"2";"17641";"Proposal"
"2";"1769";"Debate"
"3990";"19573";"Proposal"
"173";"21297";"Proposal"
"6276";"21298";"Proposal"
"64";"21298";"Proposal"
"1973";"21298";"Proposal"
"14";"20192";"Proposal"
"3978";"20192";"Proposal"
"3990";"21299";"Proposal"
"173";"21299";"Proposal"
"15";"17241";"Proposal"
"3978";"16590";"Proposal"
"9";"16796";"Proposal"
"3982";"19738";"Proposal"
"3982";"16961";"Proposal"
"3990";"18836";"Proposal"
"6277";"21302";"Proposal"
"29";"21302";"Proposal"
"3990";"17213";"Proposal"
"3990";"18486";"Proposal"
"3982";"18902";"Proposal"
"3982";"17802";"Proposal"
"3989";"21303";"Proposal"
"173";"21303";"Proposal"
"3990";"21303";"Proposal"
"3982";"18632";"Proposal"
"16";"17455";"Proposal"
"6278";"21304";"Proposal"
"173";"18413";"Proposal"
"11";"18413";"Proposal"
"3";"18413";"Proposal"
"6279";"21308";"Proposal"
"173";"17145";"Proposal"
"3990";"17145";"Proposal"
"173";"20597";"Proposal"
"14";"20570";"Proposal"
"173";"17152";"Proposal"
"14";"17958";"Proposal"
"173";"17958";"Proposal"
"3982";"17137";"Proposal"
"3978";"18938";"Proposal"
"3982";"18938";"Proposal"
"3982";"19231";"Proposal"
"3982";"17140";"Proposal"
"3978";"17154";"Proposal"
"3990";"21310";"Proposal"
"3983";"21310";"Proposal"
"173";"21310";"Proposal"
"3989";"21310";"Proposal"
"3978";"21311";"Proposal"
"3984";"18480";"Proposal"
"3990";"18528";"Proposal"
"3982";"17142";"Proposal"
"3979";"16942";"Proposal"
"173";"17666";"Proposal"
"173";"17519";"Proposal"
"3982";"18350";"Proposal"
"3990";"16970";"Proposal"
"6280";"21315";"Proposal"
"3979";"17023";"Proposal"
"3978";"18142";"Proposal"
"14";"17990";"Proposal"
"3990";"12624";"Proposal"
"3990";"21318";"Proposal"
"2040";"21318";"Proposal"
"1999";"21318";"Proposal"
"15";"16770";"Proposal"
"3990";"21319";"Proposal"
"3983";"21319";"Proposal"
"2";"17085";"Proposal"
"3990";"20232";"Proposal"
"3990";"19566";"Proposal"
"173";"21323";"Proposal"
"3978";"21325";"Proposal"
"3983";"20903";"Proposal"
"115";"21328";"Proposal"
"2986";"21328";"Proposal"
"4993";"21328";"Proposal"
"4679";"21328";"Proposal"
"3982";"16574";"Proposal"
"3987";"16806";"Proposal"
"3990";"21329";"Proposal"
"3983";"21329";"Proposal"
"173";"18846";"Proposal"
"3990";"21334";"Proposal"
"3990";"19773";"Proposal"
"3987";"17495";"Proposal"
"15";"16807";"Proposal"
"3990";"21338";"Proposal"
"3983";"21338";"Proposal"
"173";"18265";"Proposal"
"3990";"21341";"Proposal"
"3978";"2178";"Debate"
"3990";"1585";"Debate"
"3975";"2572";"Debate"
"15";"2572";"Debate"
"3982";"2572";"Debate"
"3990";"21342";"Proposal"
"3990";"21344";"Proposal"
"173";"21347";"Proposal"
"16";"21347";"Proposal"
"3978";"21347";"Proposal"
"3987";"16580";"Proposal"
"173";"21349";"Proposal"
"16";"21349";"Proposal"
"3990";"21350";"Proposal"
"15";"17102";"Proposal"
"173";"18844";"Proposal"
"3983";"21353";"Proposal"
"3990";"21353";"Proposal"
"14";"18056";"Proposal"
"14";"17233";"Proposal"
"3990";"20491";"Proposal"
"3987";"17554";"Proposal"
"15";"16880";"Proposal"
"3990";"17557";"Proposal"
"3990";"18048";"Proposal"
"173";"18048";"Proposal"
"3989";"21358";"Proposal"
"173";"21358";"Proposal"
"3978";"2789";"Debate"
"3990";"4034";"Debate"
"3982";"4034";"Debate"
"3983";"21360";"Proposal"
"3990";"21360";"Proposal"
"3987";"17025";"Proposal"
"3983";"21361";"Proposal"
"3987";"16764";"Proposal"
"3987";"16888";"Proposal"
"3990";"19604";"Proposal"
"16";"21362";"Proposal"
"3978";"21362";"Proposal"
"3982";"21362";"Proposal"
"3982";"17136";"Proposal"
"16";"17394";"Proposal"
"3990";"21364";"Proposal"
"3979";"17255";"Proposal"
"3987";"16700";"Proposal"
"3979";"16902";"Proposal"
"3987";"21365";"Proposal"
"4382";"21367";"Proposal"
"3978";"21368";"Proposal"
"3990";"21368";"Proposal"
"3989";"21368";"Proposal"
"3982";"17605";"Proposal"
"15";"16230";"Proposal"
"3990";"21370";"Proposal"
"3983";"21370";"Proposal"
"173";"21371";"Proposal"
"16";"21371";"Proposal"
"3990";"21371";"Proposal"
"6284";"5375";"Debate"
"2";"17814";"Proposal"
"173";"20507";"Proposal"
"3982";"19816";"Proposal"
"3978";"19170";"Proposal"
"3982";"19170";"Proposal"
"11";"18278";"Proposal"
"3990";"18278";"Proposal"
"3978";"17238";"Proposal"
"3982";"17238";"Proposal"
"3987";"17011";"Proposal"
"16";"21375";"Proposal"
"3990";"21375";"Proposal"
"173";"21375";"Proposal"
"3990";"18577";"Proposal"
"3990";"3530";"Debate"
"173";"21377";"Proposal"
"3987";"17277";"Proposal"
"2";"17663";"Proposal"
"173";"21379";"Proposal"
"3990";"21380";"Proposal"
"3989";"21380";"Proposal"
"173";"21381";"Proposal"
"16";"21384";"Proposal"
"3983";"21384";"Proposal"
"3990";"21385";"Proposal"
"1597";"21387";"Proposal"
"2237";"21387";"Proposal"
"6288";"21387";"Proposal"
"3983";"21388";"Proposal"
"493";"21388";"Proposal"
"3718";"21388";"Proposal"
"15";"17151";"Proposal"
"173";"18859";"Proposal"
"3979";"16703";"Proposal"
"15";"16703";"Proposal"
"3982";"20266";"Proposal"
"15";"16971";"Proposal"
"15";"16799";"Proposal"
"15";"16606";"Proposal"
"3982";"18206";"Proposal"
"15";"16623";"Proposal"
"3982";"17175";"Proposal"
"15";"17175";"Proposal"
"15";"16611";"Proposal"
"15";"16903";"Proposal"
"173";"21391";"Proposal"
"3987";"16914";"Proposal"
"3989";"21393";"Proposal"
"3983";"21393";"Proposal"
"11";"17621";"Proposal"
"1810";"21394";"Proposal"
"345";"21394";"Proposal"
"55";"21394";"Proposal"
"4103";"21394";"Proposal"
"173";"21396";"Proposal"
"3989";"21396";"Proposal"
"3983";"21396";"Proposal"
"3978";"21397";"Proposal"
"3990";"21398";"Proposal"
"3989";"21398";"Proposal"
"3983";"21398";"Proposal"
"173";"21398";"Proposal"
"15";"16884";"Proposal"
"3983";"21400";"Proposal"
"3990";"21400";"Proposal"
"3990";"21401";"Proposal"
"173";"21401";"Proposal"
"16";"21401";"Proposal"
"3989";"21403";"Proposal"
"15";"16824";"Proposal"
"16";"21405";"Proposal"
"3990";"21405";"Proposal"
"3983";"21405";"Proposal"
"3990";"21407";"Proposal"
"3978";"21407";"Proposal"
"6291";"21408";"Proposal"
"173";"5190";"Debate"
"3978";"21409";"Proposal"
"3978";"17418";"Proposal"
"3982";"17418";"Proposal"
"3990";"21410";"Proposal"
"3983";"21410";"Proposal"
"47";"21410";"Proposal"
"32";"21410";"Proposal"
"3978";"21411";"Proposal"
"3990";"21411";"Proposal"
"173";"21411";"Proposal"
"54";"5377";"Debate"
"1558";"5377";"Debate"
"3989";"19787";"Proposal"
"3978";"21412";"Proposal"
"173";"21413";"Proposal"
"3990";"21413";"Proposal"
"3990";"21302";"Proposal"
"3989";"21302";"Proposal"
"3987";"16613";"Proposal"
"3990";"17407";"Proposal"
"3990";"19722";"Proposal"
"47";"5378";"Debate"
"173";"5378";"Debate"
"1465";"5378";"Debate"
"14";"17094";"Proposal"
"3990";"17094";"Proposal"
"173";"17094";"Proposal"
"3990";"21414";"Proposal"
"3983";"21414";"Proposal"
"3990";"2710";"Debate"
"3990";"388";"Debate"
"3990";"2274";"Debate"
"3990";"4400";"Debate"
"16";"21415";"Proposal"
"3990";"21415";"Proposal"
"3990";"4375";"Debate"
"3978";"4375";"Debate"
"3990";"3750";"Debate"
"3989";"3750";"Debate"
"3983";"3750";"Debate"
"3990";"2843";"Debate"
"3990";"341";"Debate"
"3983";"21417";"Proposal"
"1295";"21419";"Proposal"
"247";"21419";"Proposal"
"2736";"21419";"Proposal"
"6294";"21419";"Proposal"
"6295";"21419";"Proposal"
"4962";"21419";"Proposal"
"3983";"21416";"Proposal"
"16";"21416";"Proposal"
"14";"20605";"Proposal"
"3990";"20605";"Proposal"
"173";"18081";"Proposal"
"3979";"18081";"Proposal"
"173";"9375";"Proposal"
"3979";"9375";"Proposal"
"3979";"17438";"Proposal"
"3990";"17438";"Proposal"
"173";"17438";"Proposal"
"14";"17819";"Proposal"
"15";"16943";"Proposal"
"3987";"16696";"Proposal"
"3990";"21424";"Proposal"
"173";"21424";"Proposal"
"78";"21427";"Proposal"
"1811";"21427";"Proposal"
"5408";"21427";"Proposal"
"3978";"21428";"Proposal"
"16";"21429";"Proposal"
"3978";"21429";"Proposal"
"3983";"21430";"Proposal"
"173";"21430";"Proposal"
"3978";"21431";"Proposal"
"3990";"21431";"Proposal"
"3983";"21431";"Proposal"
"3990";"4997";"Proposal"
"3987";"16918";"Proposal"
"3990";"17143";"Proposal"
"11";"17143";"Proposal"
"6298";"21435";"Proposal"
"3982";"18472";"Proposal"
"3990";"21437";"Proposal"
"14";"6652";"Proposal"
"3990";"17477";"Proposal"
"3990";"21439";"Proposal"
"14";"16618";"Proposal"
"173";"16618";"Proposal"
"3984";"16618";"Proposal"
"3990";"21441";"Proposal"
"6299";"21442";"Proposal"
"3990";"21443";"Proposal"
"3984";"2812";"Debate"
"3990";"3989";"Debate"
"3990";"21445";"Proposal"
"3983";"21445";"Proposal"
"3982";"17165";"Proposal"
"15";"17165";"Proposal"
"3984";"17165";"Proposal"
"3982";"2568";"Debate"
"15";"2568";"Debate"
"15";"21450";"Proposal"
"1746";"21450";"Proposal"
"2771";"21450";"Proposal"
"1468";"21450";"Proposal"
"3986";"16681";"Proposal"
"15";"16720";"Proposal"
"4506";"21452";"Proposal"
"3987";"16612";"Proposal"
"3984";"16612";"Proposal"
"3986";"16947";"Proposal"
"173";"19761";"Proposal"
"3986";"17079";"Proposal"
"3986";"16721";"Proposal"
"3987";"16721";"Proposal"
"3990";"17700";"Proposal"
"15";"16936";"Proposal"
"3990";"18259";"Proposal"
"3979";"17906";"Proposal"
"3990";"17906";"Proposal"
"3990";"21455";"Proposal"
"3982";"20138";"Proposal"
"3982";"16965";"Proposal"
"14";"17857";"Proposal"
"135";"21457";"Proposal"
"1491";"21457";"Proposal"
"6307";"21458";"Proposal"
"6308";"21459";"Proposal"
"453";"21460";"Proposal"
"1295";"21460";"Proposal"
"3656";"21460";"Proposal"
"4604";"21460";"Proposal"
"6125";"21460";"Proposal"
"3152";"21460";"Proposal"
"15";"21461";"Proposal"
"6310";"21462";"Proposal"
"6311";"21462";"Proposal"
"3989";"21462";"Proposal"
"3978";"21463";"Proposal"
"3990";"21464";"Proposal"
"15";"16630";"Proposal"
"3978";"16627";"Proposal"
"3984";"16706";"Proposal"
"3984";"16807";"Proposal"
"3987";"16735";"Proposal"
"15";"16735";"Proposal"
"3984";"16735";"Proposal"
"3978";"16882";"Proposal"
"3982";"16882";"Proposal"
"3984";"16793";"Proposal"
"173";"16892";"Proposal"
"3984";"16868";"Proposal"
"3987";"16919";"Proposal"
"3986";"16968";"Proposal"
"3984";"16968";"Proposal"
"14";"17002";"Proposal"
"3987";"17119";"Proposal"
"3989";"6460";"Proposal"
"3980";"6460";"Proposal"
"3978";"6460";"Proposal"
"3986";"6460";"Proposal"
"14";"2034";"Proposal"
"3980";"2034";"Proposal"
"3990";"2034";"Proposal"
"3978";"2034";"Proposal"
"3987";"2034";"Proposal"
"3984";"2034";"Proposal"
"16";"21465";"Proposal"
"3990";"21466";"Proposal"
"3989";"21466";"Proposal"
"16";"21466";"Proposal"
"3978";"21466";"Proposal"
"6326";"21468";"Proposal"
"3978";"19766";"Proposal"
"173";"17524";"Proposal"
"3990";"12557";"Proposal"
"173";"18658";"Proposal"
"3990";"18115";"Proposal"
"15";"20178";"Proposal"
"173";"17691";"Proposal"
"3990";"171";"Debate"
"14";"2942";"Debate"
"6337";"21473";"Proposal"
"11";"8358";"Proposal"
"3";"8358";"Proposal"
"173";"21474";"Proposal"
"3990";"21474";"Proposal"
"3978";"21474";"Proposal"
"3978";"3023";"Proposal"
"3978";"10780";"Proposal"
"3978";"21479";"Proposal"
"3990";"21479";"Proposal"
"3986";"17024";"Proposal"
"3984";"17024";"Proposal"
"3990";"17767";"Proposal"
"173";"17912";"Proposal"
"3989";"21480";"Proposal"
"3986";"16639";"Proposal"
"173";"17359";"Proposal"
"3986";"20560";"Proposal"
"14";"20214";"Proposal"
"3978";"20214";"Proposal"
"16";"21482";"Proposal"
"15";"17203";"Proposal"
"16";"21485";"Proposal"
"106";"21485";"Proposal"
"3987";"20770";"Proposal"
"11";"17139";"Proposal"
"3978";"18697";"Proposal"
"15";"17016";"Proposal"
"15";"17160";"Proposal"
"14";"19718";"Proposal"
"11";"1645";"Proposal"
"3978";"21491";"Proposal"
"3987";"16678";"Proposal"
"173";"18574";"Proposal"
"14";"251";"Debate"
"3984";"21429";"Proposal"
"3978";"21493";"Proposal"
"3989";"21493";"Proposal"
"173";"21496";"Proposal"
"3978";"21498";"Proposal"
"14";"17650";"Proposal"
"3978";"21500";"Proposal"
"3978";"21501";"Proposal"
"3990";"21501";"Proposal"
"60";"21502";"Proposal"
"3983";"21503";"Proposal"
"3978";"21504";"Proposal"
"3983";"21491";"Proposal"
"14";"12174";"Proposal"
"3979";"12174";"Proposal"
"3990";"12174";"Proposal"
"4";"16872";"Proposal"
"3984";"21252";"Proposal"
"3990";"21509";"Proposal"
"3978";"16724";"Proposal"
"106";"21497";"Proposal"
"6357";"21497";"Proposal"
"14";"1983";"Proposal"
"3990";"1983";"Proposal"
"3987";"16213";"Proposal"
"3984";"16742";"Proposal"
"3990";"21513";"Proposal"
"3983";"21513";"Proposal"
"3990";"18170";"Proposal"
"3986";"18170";"Proposal"
"14";"20670";"Proposal"
"3990";"6353";"Proposal"
"3984";"21038";"Proposal"
"3990";"3425";"Debate"
"4333";"21517";"Proposal"
"3983";"4140";"Debate"
"15";"4140";"Debate"
"3986";"3122";"Debate"
"3978";"3122";"Debate"
"3975";"3122";"Debate"
"16";"21518";"Proposal"
"16";"21519";"Proposal"
"3979";"11579";"Proposal"
"15";"11579";"Proposal"
"3990";"4932";"Debate"
"3990";"3358";"Debate"
"8";"199";"Proposal"
"3984";"199";"Proposal"
"8";"20889";"Proposal"
"8";"18584";"Proposal"
"14";"19979";"Proposal"
"3978";"17209";"Proposal"
"9";"17253";"Proposal"
"3978";"17253";"Proposal"
"8";"17109";"Proposal"
"15";"17109";"Proposal"
"3982";"17109";"Proposal"
"3978";"17109";"Proposal"
"2";"17109";"Proposal"
"3978";"17268";"Proposal"
"14";"19091";"Proposal"
"3978";"16896";"Proposal"
"3979";"18227";"Proposal"
"9";"17892";"Proposal"
"3983";"21486";"Proposal"
"173";"19424";"Proposal"
"9";"19839";"Proposal"
"173";"18199";"Proposal"
"3978";"21524";"Proposal"
"6374";"21524";"Proposal"
"6375";"21524";"Proposal"
"6376";"21524";"Proposal"
"9";"21497";"Proposal"
"3983";"21523";"Proposal"
"3982";"21300";"Proposal"
"3985";"16662";"Proposal"
"5";"16662";"Proposal"
"3980";"16662";"Proposal"
"9";"17480";"Proposal"
"6377";"5383";"Debate"
"3983";"21525";"Proposal"
"3979";"18287";"Proposal"
"9";"21502";"Proposal"
"3978";"21502";"Proposal"
"173";"21106";"Proposal"
"3990";"21106";"Proposal"
"173";"18327";"Proposal"
"3990";"21520";"Proposal"
"3990";"21525";"Proposal"
"3990";"21503";"Proposal"
"3991";"21525";"Proposal"
"9";"21501";"Proposal"
"3";"21525";"Proposal"
"9";"17506";"Proposal"
"9";"17601";"Proposal"
"9";"16679";"Proposal"
"9";"18933";"Proposal"
"3978";"21526";"Proposal"
"3990";"21526";"Proposal"
"9";"21526";"Proposal"
"3983";"21526";"Proposal"
"9";"21527";"Proposal"
"3990";"21527";"Proposal"
"9";"20050";"Proposal"
"3979";"17040";"Proposal"
"3982";"17892";"Proposal"
"9";"20530";"Proposal"
"9";"20753";"Proposal"
"9";"17470";"Proposal"
"3978";"21384";"Proposal"
"3982";"21384";"Proposal"
"3990";"21300";"Proposal"
"173";"21300";"Proposal"
"173";"17214";"Proposal"
"3979";"17973";"Proposal"
"16";"21531";"Proposal"
"3978";"21531";"Proposal"
"9";"21531";"Proposal"
"3983";"21531";"Proposal"
"173";"17102";"Proposal"
"3978";"21532";"Proposal"
"9";"21532";"Proposal"
"173";"21532";"Proposal"
"14";"16718";"Proposal"
"3979";"16718";"Proposal"
"9";"17437";"Proposal"
"9";"19914";"Proposal"
"9";"19863";"Proposal"
"3990";"21533";"Proposal"
"9";"21533";"Proposal"
"173";"21533";"Proposal"
"3990";"21534";"Proposal"
"3983";"21534";"Proposal"
"6";"21534";"Proposal"
"8";"211";"Debate"
"8";"17956";"Proposal"
"3990";"21535";"Proposal"
"3983";"21535";"Proposal"
"6";"21535";"Proposal"
"7";"21536";"Proposal"
"2965";"21536";"Proposal"
"135";"21536";"Proposal"
"19";"21536";"Proposal"
"14";"19457";"Proposal"
"9";"17709";"Proposal"
"3979";"17709";"Proposal"
"9";"21104";"Proposal"
"7";"21104";"Proposal"
"6386";"21538";"Proposal"
"3982";"21540";"Proposal"
"3978";"21540";"Proposal"
"9";"21541";"Proposal"
"16";"21541";"Proposal"
"3979";"17213";"Proposal"
"3979";"16782";"Proposal"
"14";"19354";"Proposal"
"3990";"17215";"Proposal"
"3991";"17215";"Proposal"
"9";"16956";"Proposal"
"3979";"16956";"Proposal"
"3979";"17039";"Proposal"
"14";"17039";"Proposal"
"8";"17708";"Proposal"
"3979";"17708";"Proposal"
"3990";"21486";"Proposal"
"3978";"21486";"Proposal"
"8";"20657";"Proposal"
"3979";"17827";"Proposal"
"14";"16677";"Proposal"
"3979";"16677";"Proposal"
"14";"20843";"Proposal"
"9";"19437";"Proposal"
"9";"20397";"Proposal"
"14";"17146";"Proposal"
"3983";"21542";"Proposal"
"3990";"21542";"Proposal"
"9";"16674";"Proposal"
