"title";"body";"proposal_id";"created_at"
"https://decide.madrid.es/proposals/22306-dedicar-una-calle-a-jose-couso-julio-a-parrado-y-ricardo-ortega";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22306-dedicar-una-calle-a-jose-couso-julio-a-parrado-y-ricardo-ortega
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.
";"13496";"02/04/2018 19"
"https://decide.madrid.es/proposals/22308-nombres-neutrales-para-las-calles";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22308-nombres-neutrales-para-las-calles
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.";"5603";"02/04/2018 19"
"https://decide.madrid.es/proposals/22309-dedicarle-una-calle-al-creador-de-la-abadia-del-crimen-paco-menendez";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22309-dedicarle-una-calle-al-creador-de-la-abadia-del-crimen-paco-menendez
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.
";"19304";"02/04/2018 19"
"https://decide.madrid.es/proposals/22309-dedicarle-una-calle-al-creador-de-la-abadia-del-crimen-paco-menendez";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22309-dedicarle-una-calle-al-creador-de-la-abadia-del-crimen-paco-menendez
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.
";"12361";"02/04/2018 19"
"https://decide.madrid.es/proposals/22310-calle-ataulfo-y-fernando-argenta";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22310-calle-ataulfo-y-fernando-argenta
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.
";"13502";"02/04/2018 19"
"https://decide.madrid.es/proposals/22311-poner-miguel-angel-revilla-a-una-de-las-calles-que-se-van-a-renombrar";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22311-poner-miguel-angel-revilla-a-una-de-las-calles-que-se-van-a-renombrar
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.";"8913";"02/04/2018 20"
"https://decide.madrid.es/proposals/22314-estatua-escultura-o-placa-o-calle-para-don-jose-luis-sampedro";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22314-estatua-escultura-o-placa-o-calle-para-don-jose-luis-sampedro
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.
";"17354";"02/04/2018 20"
"https://decide.madrid.es/proposals/22316-homenaje-a-la-organillera-de-el-rastro";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22316-homenaje-a-la-organillera-de-el-rastro
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.";"12430";"02/04/2018 21"
"https://decide.madrid.es/proposals/22322-comida-para-comedores-sociales-municipales-por-libros-devueltos-con-retraso";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22322-comida-para-comedores-sociales-municipales-por-libros-devueltos-con-retraso
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.
";"13202";"03/04/2018 21"
"https://decide.madrid.es/proposals/22323-sancion-unica-en-bibliotecas-por-devoluciones-con-retraso";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22323-sancion-unica-en-bibliotecas-por-devoluciones-con-retraso
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.
";"15720";"03/04/2018 22"
"https://decide.madrid.es/proposals/22323-sancion-unica-en-bibliotecas-por-devoluciones-con-retraso";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22323-sancion-unica-en-bibliotecas-por-devoluciones-con-retraso
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.
";"7346";"03/04/2018 22"
"https://decide.madrid.es/proposals/22324-eliminar-los-festejos-taurinos-sangrientos-de-la-capital";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22324-eliminar-los-festejos-taurinos-sangrientos-de-la-capital
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.
";"13545";"04/04/2018 21"
"https://decide.madrid.es/proposals/19156-dejar-de-subvencionar-los-espectaculos-taurinos";"Buenos días vecinos/as:
Por agrupación de Propuestas similares les invito a trasladar su apoyo a la propuesta:
https://decide.madrid.es/proposals/19156-dejar-de-subvencionar-los-espectaculos-taurinos

Disculpen las molestias.";"15098";"04/04/2018 21"
"https://decide.madrid.es/proposals/22325-eliminacion-de-la-escuela-taurina-venta-del-batan";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22325-eliminacion-de-la-escuela-taurina-venta-del-batan
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.
";"14139";"04/04/2018 21"
"https://decide.madrid.es/proposals/22326-declaren-madrid-municipio-antitaurino";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22326-declaren-madrid-municipio-antitaurino
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.";"12542";"04/04/2018 22"
"https://decide.madrid.es/proposals/22327-impedir-que-se-cree-fp-de-tauromaquia-para-maltratar-animales";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22327-impedir-que-se-cree-fp-de-tauromaquia-para-maltratar-animales
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.
";"12117";"04/04/2018 22"
"https://decide.madrid.es/proposals/22328-eliminar-cualquier-subvencion-directa-o-indirecta-a-los-toros";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22328-eliminar-cualquier-subvencion-directa-o-indirecta-a-los-toros
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.
";"13589";"04/04/2018 22"
"Subvenc Instalación de placas solares en tejados (proyec piloto).";"Buenos días vecinos/as:
Sólo un momento para decirles a todos, que, en vista de las actuaciones que esta desarrollando el Ayto, considero que ya no es necesario volver a reponer esta Propuesta dejándola caducada por tiempo indefinido.
http://www.madrid.es/portales/munimadrid/es/Inicio/Vivienda-y-urbanismo/Plan-MAD-RE?vgnextfmt=default&vgnextoid=e000cb5ee0993510VgnVCM1000001d4a900aRCRD&vgnextchannel=593e31d3b28fe410VgnVCM1000000b205a0aRCRD
Muchas gracias a todos por sus apoyo e inestimable ayuda.";"12559";"06/04/2018 20"
"https://decide.madrid.es/proposals/22337-mercadillos-de-segunda-mano-por-distritos";"Notificación de traslado. /Renovación
Buenos días vecinos/as:
Como cada año y debido a las incomprensibles y extravagantes normas que rigen la vida política de este país (y que al parecer Ahora Madrid tampoco parece tener muchas ganas de cambiar) respecto al borrado automático de propuestas pasado el año, me veo en la obligación de reponer/trasladar/renovar la propuesta y solicitarles a todos, que por favor, pasen su apoyo a la nueva propuesta (y la divulgen en las redes sociales si lo estiman oportuno).
Tarde o temprano, un año de estos, lo conseguiremos. Yo no pienso darme por vencido.
https://decide.madrid.es/proposals/22337-mercadillos-de-segunda-mano-por-distritos
https://decide.madrid.es/proposals/22338-mercadillos-de-eco-productos-por-distritos
y aprovecho esta desgraciada ocasión para solicitarles también su apoyo a estas 2 propuestas fundamentales
Reapertura de una propuesta ya archivada. (7 apoyos)
	https://decide.madrid.es/proposals/21174
Que NO se puedan borrar propuestas superiores al año con más de 100 apoyos. (99 apoyos)
	https://decide.madrid.es/proposals/19369
a fin de evitar que se puedan boicotear más propuestas ciudadanas (las suyas, las mías o las de cualquiera), en el futuro inmediato.
También aprovecho la ocasión para solicitarles, si tienen tiempo, que visiten las propuestas recopiladas en:
Recopilación de Propuestas relativas a Mejora de la Administración de la web 1.
	https://decide.madrid.es/proposals/17361
Recopilación de Propuestas relativas a Mejora de la Administración de la web 2.
	https://decide.madrid.es/proposals/19085
por si también pudieran ser de su interés.
Gracias por su apoyo y disculpen las molestias causadas ajenas a mi persona.";"14507";"06/04/2018 20"
